result #,search engine,query,article title,article url,article description,total nr of results (best guess),date,timestamp
37,google,Boris Johnson,Boris Johnson Could Be Britain's Prime Minister. Who Is He ...,https://time.com/5612219/who-is-boris-johnson/,Boris Johnson is all but certain to become Britain's next Prime Minister next month,,,
38,google,Boris Johnson,Rebel MPs plan to ambush Boris Johnson and force second ...,https://www.dailymail.co.uk/news/article-7560479/Rebel-MPs-plan-ambush-Boris-Johnson-force-second-Brexit-referendum.html,Opposition and rebel MPs want to force Boris Johnson (pictured) into a lengthy Brexit extension and a new referendum by the end of March ...,335000000,12 hours ago ,1570741961
39,google,Boris Johnson,Who is Boris Johnson,,,,,
40,google,Boris Johnson,Boris Johnson is trapped in a Brexit prison he helped build ...,https://www.cnn.com/2019/09/14/uk/boris-johnson-is-trapped-in-a-brexit-prison-he-helped-build-intl-gbr/index.html,Boris Johnson never imagined it would be this hard.,335000000,Sep-14,
41,google,Boris Johnson,Website for Boris Johnson,,,,,
42,google,Boris Johnson,The Empty Promise of Boris Johnson | The New Yorker,https://www.newyorker.com/magazine/2019/06/24/the-empty-promise-of-boris-johnson,Sam Knight on Boris Johnson,,,
43,google,Boris Johnson,Boris Johnson could be about to U-turn on the Irish border,https://www.newstatesman.com/politics/uk/2019/10/boris-johnson-could-be-about-u-turn-irish-border,Could a Brexit deal be in the offing after all? After a crisis summit on the Wirral,,,
44,google,Boris Johnson,Boris Johnson - Newsweek,https://www.newsweek.com/topic/boris-johnson?page=2,Boris Johnson on Course to Become Next British Prime Minister. The former foreign secretary is the favorite to replace Prime Minister Theresa May,,,
45,google,Boris Johnson,Boris Johnson wins race to be Tory leader and PM - BBC News,https://www.bbc.com/news/uk-politics-49084605,Boris Johnson has been elected new Conservative leader in a ballot of party members and will become the next UK prime minister. He beat ...,335000000,Jul-23,
46,google,Boris Johnson,Boris Johnson - Vice,https://www.vice.com/en_us/topic/boris-johnson,Bad News Boris: Supreme Court Rules Johnson's Suspension of Parliament Was Illegal. The ruling,,,
47,google,Boris Johnson,Boris Johnson - Washington Examiner,https://www.washingtonexaminer.com/tag/boris-johnson,Boris Johnson urges US to reconsider immunity for diplomat's wife who fled from ... 'Gropegate': Journalist claims British premier Boris Johnson squeezed her ...,335000000,n/a,n/a
48,google,Boris Johnson,Boris Johnson: UK will leave EU in October,,,,,
49,google,Boris Johnson,Boris Johnson,,,,,
50,google,Boris Johnson,Is Boris Johnson Ready to be Britain's Prime Minister? - The ...,https://www.theatlantic.com/international/archive/2019/07/boris-johnson-profile/594379/,This is the Boris Johnson who would go to Oxford to study classics,,,
51,google,Boris Johnson,Boris Johnson news live: Latest updates as top doctor warns ...,https://www.independent.co.uk/news/uk/politics/boris-johnson-news-live-latest-brexit-today-eu-letter-no-deal-deaths-a9149946.html,Boris Johnson and his Irish counterpart Leo Varadkar have met for private talks on The Wirral and have agreed there is a “pathway” to a ...,335000000,14 hours ago ,1570734763
52,google,Boris Johnson,Who is Boris Johnson,,,,,
53,google,Boris Johnson,'Not the Boris we're used to': Johnson's ruthlessly organised ...,https://www.theguardian.com/politics/2019/jun/09/boris-johnson-kept-from-media-in-ruthlessly-organised-campaign,Tory MPs 'gobsmacked' by lengths to which frontrunner's team is going in attempt to win support.,335000000,Jun-09,
54,google,Boris Johnson,Who is Boris Johnson,,,,,
55,google,Boris Johnson,Boris Johnson chosen as new UK leader,,,,,
56,google,Boris Johnson,Brexit latest: Boris silent after Varadkar talks – but Cabinet ...,https://www.express.co.uk/news/politics/1189288/Brexit-news-boris-johnson-latest-leo-varadkar-eu-brussels-backstop,DOWNING STREET has remained tight-lipped following crunch talks between Boris Johnson and Leo Varadkar which indicated a Brexit deal ...,335000000,2 hours ago ,1570777964
57,google,Boris Johnson,As Prime Minister,,,,,
58,google,Boris Johnson,Boris Johnson Still Basks in Favor of Hard-Line Tories,,,,,
59,google,Boris Johnson,Who is Boris Johnson? Gaffe-prone politician will be prime ...,https://www.businessinsider.com/who-is-boris-johnson-the-gaffe-prone-politician-tipped-to-succeed-theresa-may-controveries-offensive-remarks-2019-5,Boris Johnson has won the contest to replace Theresa May as leader of the Conservative party and prime minister. He is a divisive and ...,335000000,Jul-23,
60,google,Boris Johnson,U.S. Businesswoman Admitted Affair With Boris Johnson,,,,,
61,google,Boris Johnson,In Contest to Succeed Theresa May,,,,,
62,google,Boris Johnson,Boris Johnson,,,,,
63,google,Boris Johnson,Brexit Turmoil Intensifies as Court Rebukes Boris Johnson ...,https://www.nytimes.com/2019/09/24/world/europe/uk-supreme-court-brexit.html,Prime Minister Boris Johnson spoke in New York on Tuesday about the British Supreme Court ruling that he illegally suspended Parliament.,335000000,Sep-24,
64,google,Boris Johnson,Boris Johnson in spotlight after reported police call-out to home,https://www.cnn.com/2019/06/22/uk/boris-johnson-home-altercation-gbr-intl/index.html,Boris Johnson,,,
65,google,Boris Johnson,Boris Johnson could be forced out as UK Prime Minister by ...,https://www.cnn.com/2019/09/28/uk/boris-johnson-no-confidence-vote-intl-gbr/index.html,London (CNN) British Prime Minister Boris Johnson could be forced out of office next week as opposition lawmakers try to join forces to replace ...,335000000,Sep-29,
66,google,Boris Johnson,Boris Johnson turns into The Joker in new artwork - ITV News,https://www.itv.com/news/2019-10-11/boris-johnson-turns-into-the-joker-in-new-artwork/,Boris Johnson morphs into The Joker in a new artwork. The Prime Minister has been sketched,,,
67,google,Boris Johnson,Boris Johnson - NPR,https://www.npr.org/2019/07/04/738228904/he-s-a-flawed-character-and-they-do-not-care-the-rise-of-u-k-s-boris-johnson,Boris Johnson is a larger-than-life British politician who likes to project the image of a bumbling,,,
68,google,Boris Johnson,Boris Johnson turns into The Joker in new artwork,https://www.breakingnews.ie/discover/boris-johnson-turns-into-the-joker-in-new-artwork-956460.html,Boris Johnson morphs into The Joker in a new artwork. The British Prime Minister has been sketched,,,
69,google,Boris Johnson,Who is Boris Johnson,,,,,
70,google,Boris Johnson,Brexit: Boris Johnson ordered to appear in court over £350m ...,https://www.bbc.com/news/uk-politics-48445430,Boris Johnson has been ordered to appear in court over claims he lied by saying the UK gave the EU £350m a week. The Tory leadership ...,335000000,May-29,
71,google,Boris Johnson,Want to understand Boris Johnson,,,,,
72,google,Boris Johnson,Boris Johnson's Brexit Carnage | The New Yorker,https://www.newyorker.com/news/letter-from-the-uk/boris-johnsons-brexit-carnage,Sam Knight writes on the chaotic week in Parliament,,,
73,google,Boris Johnson,How long can Boris Johnson cling onto power for? - CNN,https://www.cnn.com/2019/09/24/uk/boris-johnson-supreme-court-ruling-analysis-gbr-intl/index.html,At the end of the worst day in his professional life,,,
74,google,Boris Johnson,If UK PM Boris Johnson misled the Queen,,,,,
75,google,Boris Johnson,Women in Parliament Call Out Boris Johnson for His ...,https://www.nytimes.com/2019/09/26/world/europe/boris-johnson-women.html,LONDON — One after another,,,
76,google,Boris Johnson,Boris Johnson Does Things With Flair,,,,,
77,google,Boris Johnson,Brexit: What Are Boris Johnson's Options | National Review,https://www.nationalreview.com/2019/09/brexit-boris-johnson-options/,A coalition of Labour,,,
78,google,Boris Johnson,Brexit: dismay in Brussels as Boris Johnson finally reveals ...,https://www.theguardian.com/politics/2019/oct/02/boris-johnson-unveils-brexit-plan-for-alternative-to-backstop,Boris Johnson appears to be fighting a losing battle to avoid Britain staying in the European Union beyond 31 October after Michel Barnier ...,335000000,Oct-02,
79,google,Boris Johnson,Boris Johnson's Brexit options are all bad - CNN - CNN.com,https://www.cnn.com/2019/09/07/europe/boris-johnson-options-brexit-gbr-intl/index.html,Boris Johnson keeps saying he really,,,
80,google,Boris Johnson,Boris Johnson will choose to delay Brexit rather than resign as ...,https://www.businessinsider.com/boris-johnson-will-ask-the-eu-to-delay-brexit-resign-2019-10,Boris Johnson has no choice but to request for Brexit to be delayed for a third time at the end of October. Hopes of a deal with the EU before the ...,335000000,Oct-04,
81,google,Boris Johnson,Boris Johnson: I'd rather be dead in ditch than agree Brexit ...,https://www.theguardian.com/politics/2019/sep/05/boris-johnson-rather-be-dead-in-ditch-than-agree-brexit-extension,Boris Johnson has said he would “rather be dead in a ditch” than agree to extend Brexit,,,
82,google,Boris Johnson,Conservatives know Boris Johnson is a fraud. But he's their ...,https://www.theguardian.com/politics/2019/oct/03/conservatives-know-boris-johnson-is-a-but-hes-their,Tory MPs manage to forget the new 'deal' has many of the features of the old one they said they hated.,335000000,Oct-03,
83,google,Boris Johnson,The verdict is in: Boris Johnson is a liar. And he should pay ...,https://www.theguardian.com/commentisfree/2019/sep/24/boris-johnson-liar-supreme-court-verdict-parliament-prorogation,If Boris Johnson does nothing more,,,
84,google,Boris Johnson,Queen Can Play Caretaker Card to Call Boris Johnson Brexit ...,https://www.bloomberg.com/opinion/articles/2019-10-09/queen-can-play-caretaker-card-to-call-boris-johnson-brexit-bluff,Boris Johnson has spent the past week hinting that he'd be prepared to defy an Act of Parliament that would force him to request a third ...,335000000,2 days ago ,1570612368
85,google,Boris Johnson,With Brexit Gambit,,,,,
86,google,Boris Johnson,Commentators consider Boris Johnson's next steps - BBC News,https://www.bbc.com/news/uk-politics-49620650,After suffering a string of parliamentary defeats over Brexit this week,,,
87,google,Boris Johnson,Where Boris Johnson went wrong – POLITICO,https://www.politico.eu/article/where-boris-johnson-went-wrong-dominic-cummings-plan/,The prime minister's office didn't count on Labour not agreeing to an election.,335000000,Sep-25,
88,google,Boris Johnson,The Conservative Party conference - Boris Johnson makes the ...,https://www.economist.com/britain/2019/10/03/boris-johnson-makes-the-eu-an-offer-it-can-refuse,Boris Johnson makes the EU an offer it can refuse. The prime minister's long-awaited Brexit proposal seems unlikely to produce a deal.,335000000,Oct-03,
89,google,Boris Johnson,Boris Johnson is out of Brexit ideas - CNN,https://www.cnn.com/2019/09/09/uk/boris-johnson-luke-mcgee-analysis-intl-gbr/index.html,Boris Johnson has only been Prime Minister for seven weeks,,,
90,google,Boris Johnson,Brexit is a tool for Boris Johnson to win an election. The EU is ...,https://www.cnn.com/2019/09/28/uk/boris-johnson-brexit-analysis-intl-gbr/index.html,How seriously is Boris Johnson taking Brexit? Not very,,,
91,google,Boris Johnson,Boris Johnson's Brexit plan 'nearly impossible',,,,,
92,google,Boris Johnson,Boris Johnson: I will never surrender - YouTube,https://www.youtube.com/watch?v=rlsGGq4p0wM,BORIS Johnson is planning a snap general election on October 14 if MPs block a No Deal Brexit this week,,,
93,google,Boris Johnson,The Similarities Between Boris Johnson And Donald Trump ...,https://www.npr.org/2019/07/23/744076619/boris-johnson-britains-next-prime-minister-shares-similarities-with-trump,At a time of polarization and political chaos,,,
94,google,Boris Johnson,Boris Johnson elected new Tory leader | Politics | The Guardian,https://www.theguardian.com/politics/2019/jul/23/boris-johnson-elected-new-tory-leader-prime-minister,Former foreign secretary will succeed Theresa May as Britain's next prime minister after beating Jeremy Hunt ...,335000000,n/a,n/a
95,google,Boris Johnson,Boris Johnson says it is 'absolutely' not true he misled Queen ...,https://www.theguardian.com/politics/2019/sep/12/absolutely-not-true-i-misled-queen-says-boris-johnson,Boris Johnson has said it is “absolutely not true” that he misled the Queen over his reasons for suspending parliament,,,
96,google,Boris Johnson,The Guardian view on Boris Johnson: guilty but he won't go ...,https://www.theguardian.com/commentisfree/2019/sep/24/the-guardian-view-on-boris-johnson-guilty-but-he-wont-go,Editorial: For adherents of a no-deal Brexit the prize of remaking Britain in a reactionary mould was worth dispensing with legislative scrutiny ...,335000000,Sep-24,
97,google,Boris Johnson,Boris Johnson (@BorisJohnson) | Twitter,https://twitter.com/borisjohnson?lang=en,The latest Tweets from Boris Johnson (@BorisJohnson). Prime Minister of the United Kingdom and @Conservatives leader. MP for Uxbridge and South Ruislip.,335000000,n/a,n/a
98,google,Boris Johnson,Brexit: Boris Johnson and Leo Varadkar say Brexit deal is ...,https://www.youtube.com/watch?v=L6P3k5E4plo,The UK Prime Minister Boris Johnson and his Irish counterpart Leo Varadkar have said they can see a pathway ...,335000000,n/a,n/a
99,google,Boris Johnson,Brexit: EU 'unconvinced' at Boris Johnson's proposals - BBC ...,https://www.youtube.com/watch?v=XcDfLhRy7s8,The new Brexit proposals unveiled by Boris Johnson have already provoked a wave of scepticism,,,
100,google,Boris Johnson,Boris Johnson – Wikipedia,https://nds.wikipedia.org/wiki/Boris_Johnson,Alexander Boris de Pfeffel Johnson (* 19. Juni 1964 in New York City,,,
