result #,search engine,query,article title,article url,article description,total nr of results (best guess),date,timestamp
31,google,Boris Johnson,Boris Johnson News: Latest UK Prime Minister Updates | Daily ...,https://www.dailymail.co.uk/news/boris_johnson/index.html,Latest Boris Johnson news on the UK Prime Minister and his no deal Brexit plans plus more on Conservative Party leader's girlfriend Carrie Symonds.,292000000,n/a,n/a
32,google,Boris Johnson,Boris Johnson - Wikiquote,https://en.wikiquote.org/wiki/Boris_Johnson,Alexander Boris de Pfeffel Johnson (born 19 June 1964) is a British politician,,,
33,google,Boris Johnson,Boris Johnson | The Irish Times,https://www.irishtimes.com/topics/topics-7.1213540?article=true&tag_person=Boris+Johnson,Get up to date with the latest news and stories about the person Boris Johnson at The Irish Times. Breaking News at IrishTimes.com.,292000000,n/a,n/a
34,google,Boris Johnson,Website for Boris Johnson,,,,,
35,google,Boris Johnson,Boris Johnson popularity & fame | YouGov,https://yougov.co.uk/topics/politics/explore/public_figure/Boris_Johnson,Boris Johnson is the most popular Conservative politician and the most famous. Boris Johnson is described by fans as: Conservative,,,
36,google,Boris Johnson,Boris Johnson | US News,https://www.usnews.com/topics/people/johnson-boris,US News is a recognized leader in college,,,
37,google,Boris Johnson,Boris Johnson - Newsweek,https://www.newsweek.com/topic/boris-johnson,"""I think he was asking a question",,,
38,google,Boris Johnson,Who is Boris Johnson,,,,,
39,google,Boris Johnson,Boris Johnson wins race to be Tory leader and PM - BBC News,https://www.bbc.com/news/uk-politics-49084605,Boris Johnson has been elected new Conservative leader in a ballot of party members and will become the next UK prime minister. He beat ...,292000000,Jul-23,
40,google,Boris Johnson,Boris Johnson is trapped in a Brexit prison he helped build ...,https://www.cnn.com/2019/09/14/uk/boris-johnson-is-trapped-in-a-brexit-prison-he-helped-build-intl-gbr/index.html,Boris Johnson never imagined it would be this hard.,292000000,Sep-14,
41,google,Boris Johnson,Boris Johnson: What the new UK PM means for Brexit,https://www.cnbc.com/2019/07/23/boris-johnson-who-is-the-new-uk-pm.html,Boris Johnson is to be the U.K.'s next prime minister but the charismatic and controversial figure will already divides the party and British public ...,292000000,Jul-23,
42,google,Boris Johnson,The Empty Promise of Boris Johnson | The New Yorker,https://www.newyorker.com/magazine/2019/06/24/the-empty-promise-of-boris-johnson,Sam Knight on Boris Johnson,,,
43,google,Boris Johnson,boris johnson - Mashable,https://mashable.com/category/boris-johnson/,The latest articles about boris johnson from Mashable,,,
44,google,Boris Johnson,Boris: The Rise of Boris Johnson - Wikipedia,https://en.wikipedia.org/wiki/Boris:_The_Rise_of_Boris_Johnson,Boris: The Rise of Boris Johnson (2006) is a biography of Boris Johnson by Andrew Gimson,,,
45,google,Boris Johnson,Boris Johnson: UK will leave EU in October,,,,,
46,google,Boris Johnson,Boris Johnson,,,,,
47,google,Boris Johnson,Boris Johnson is holding himself hostage - CNN,https://edition.cnn.com/2019/10/05/uk/boris-johnson-is-a-hostage-to-his-own-rhetoric-intl-gbr/index.html,When launching his bid to take over as the UK's Prime Minister back in June,,,
48,google,Boris Johnson,Labour: If Boris Johnson gets a deal,,,,,
49,google,Boris Johnson,Is Boris Johnson Ready to be Britain's Prime Minister? - The ...,https://www.theatlantic.com/international/archive/2019/07/boris-johnson-profile/594379/,This is the Boris Johnson who would go to Oxford to study classics,,,
50,google,Boris Johnson,Boris Johnson - POLITICO,https://www.politico.eu/person/boris-johnson/,The flight of the wife of a US diplomat following a fatal crash gives the UK just cause to show the ambassador the door. Johnson and Varadkar hold 'constructive' ...,292000000,n/a,n/a
51,google,Boris Johnson,Who is Boris Johnson,,,,,
52,google,Boris Johnson,In Contest to Succeed Theresa May,,,,,
53,google,Boris Johnson,Who is Boris Johnson,,,,,
54,google,Boris Johnson,Boris Johnson - Newsweek,https://www.newsweek.com/topic/boris-johnson?page=2,Boris Johnson on Course to Become Next British Prime Minister. The former foreign secretary is the favorite to replace Prime Minister Theresa May,,,
55,google,Boris Johnson,Boris Johnson - Washington Examiner,https://www.washingtonexaminer.com/tag/boris-johnson,Boris Johnson urges US to reconsider immunity for diplomat's wife who fled from ... 'Gropegate': Journalist claims British premier Boris Johnson squeezed her ...,292000000,n/a,n/a
56,google,Boris Johnson,Could Boris Johnson Go To Jail Over Brexit? - Forbes,https://www.forbes.com/sites/isabeltogoh/2019/10/04/could-boris-johnson-go-to-jail-over-brexit/,Topline: Brexit is back in the courts today,,,
57,google,Boris Johnson,Boris Johnson chosen as new UK leader,,,,,
58,google,Boris Johnson,Brexit: dismay in Brussels as Boris Johnson finally reveals ...,https://www.theguardian.com/politics/2019/oct/02/boris-johnson-unveils-brexit-plan-for-alternative-to-backstop,Boris Johnson appears to be fighting a losing battle to avoid Britain staying in the European Union beyond 31 October after Michel Barnier ...,292000000,Oct-02,
59,google,Boris Johnson,'Electrifying': Boris Johnson's first meeting with Jennifer Arcuri ...,https://www.theguardian.com/politics/2019/oct/11/electrifying-boris-johnson-first-meeting-with-jennifer-arcuri-caught-on-camera,The first meeting with Boris Johnson that Jennifer Arcuri described as an “electrifying” encounter was caught on camera,,,
60,google,Boris Johnson,Boris Johnson - Vice,https://www.vice.com/en_us/topic/boris-johnson,Bad News Boris: Supreme Court Rules Johnson's Suspension of Parliament Was Illegal. The ruling,,,
61,google,Boris Johnson,As Prime Minister,,,,,
62,google,Boris Johnson,Boris Johnson Still Basks in Favor of Hard-Line Tories,,,,,
63,google,Boris Johnson,U.S. Businesswoman Admitted Affair With Boris Johnson,,,,,
64,google,Boris Johnson,Who is Boris Johnson? Gaffe-prone politician will be prime ...,https://www.businessinsider.com/who-is-boris-johnson-the-gaffe-prone-politician-tipped-to-succeed-theresa-may-controveries-offensive-remarks-2019-5,Boris Johnson has won the contest to replace Theresa May as leader of the Conservative party and prime minister. He is a divisive and ...,292000000,Jul-23,
65,google,Boris Johnson,If UK PM Boris Johnson misled the Queen,,,,,
66,google,Boris Johnson,Boris Johnson in spotlight after reported police call-out to home,https://www.cnn.com/2019/06/22/uk/boris-johnson-home-altercation-gbr-intl/index.html,Boris Johnson,,,
67,google,Boris Johnson,Who is Boris Johnson,,,,,
68,google,Boris Johnson,Boris Johnson,,,,,
69,google,Boris Johnson,Boris Johnson Does Things With Flair,,,,,
70,google,Boris Johnson,'Not the Boris we're used to': Johnson's ruthlessly organised ...,https://www.theguardian.com/politics/2019/jun/09/boris-johnson-kept-from-media-in-ruthlessly-organised-campaign,Tory MPs 'gobsmacked' by lengths to which frontrunner's team is going in attempt to win support.,292000000,Jun-09,
71,google,Boris Johnson,Jeremy Corbyn tells Boris Johnson: 'This government is a ...,https://www.theguardian.com/politics/video/2019/sep/10/jeremy-corbyn-tells-boris-johnson-this-government-is-a-disgrace-video,British prime minister Boris Johnson tells parliament: 'We will not allow the emphatic verdict of the [Brexit ...,292000000,n/a,n/a
72,google,Boris Johnson,Boris Johnson - NPR,https://www.npr.org/2019/07/04/738228904/he-s-a-flawed-character-and-they-do-not-care-the-rise-of-u-k-s-boris-johnson,Boris Johnson is a larger-than-life British politician who likes to project the image of a bumbling,,,
73,google,Boris Johnson,Want to understand Boris Johnson,,,,,
74,google,Boris Johnson,Boris Johnson's Brexit Carnage | The New Yorker,https://www.newyorker.com/news/letter-from-the-uk/boris-johnsons-brexit-carnage,Sam Knight writes on the chaotic week in Parliament,,,
75,google,Boris Johnson,How long can Boris Johnson cling onto power for? - CNN,https://www.cnn.com/2019/09/24/uk/boris-johnson-supreme-court-ruling-analysis-gbr-intl/index.html,At the end of the worst day in his professional life,,,
76,google,Boris Johnson,Boris Johnson launches bid to become UK Prime Minister: live ...,https://www.cnn.com/europe/live-news/boris-johnson-campaign-launch-0612-gbr-intl/index.html,Boris Johnson joins the race: The frontrunner to become Britain's next prime minister officially launched his bid for Downing Street on ...,292000000,Jun-12,
77,google,Boris Johnson,Brexit: What Are Boris Johnson's Options | National Review,https://www.nationalreview.com/2019/09/brexit-boris-johnson-options/,A coalition of Labour,,,
78,google,Boris Johnson,The women of Boris Johnson's past are starting to catch up ...,https://www.cnn.com/2019/09/30/uk/boris-johnson-charlotte-edwardes-analysis-gbr-intl/index.html,Since becoming Prime Minister in July,,,
79,google,Boris Johnson,Boris Johnson could be forced out as UK Prime Minister by ...,https://www.cnn.com/2019/09/28/uk/boris-johnson-no-confidence-vote-intl-gbr/index.html,London (CNN) British Prime Minister Boris Johnson could be forced out of office next week as opposition lawmakers try to join forces to replace ...,292000000,Sep-29,
80,google,Boris Johnson,Boris Johnson's Brexit options are all bad - CNN - CNN.com,https://www.cnn.com/2019/09/07/europe/boris-johnson-options-brexit-gbr-intl/index.html,Boris Johnson keeps saying he really,,,
81,google,Boris Johnson,Boris Johnson is out of Brexit ideas - CNN,https://www.cnn.com/2019/09/09/uk/boris-johnson-luke-mcgee-analysis-intl-gbr/index.html,Boris Johnson has only been Prime Minister for seven weeks,,,
82,google,Boris Johnson,Brexit: Boris Johnson ordered to appear in court over £350m ...,https://www.bbc.com/news/uk-politics-48445430,Boris Johnson has been ordered to appear in court over claims he lied by saying the UK gave the EU £350m a week. The Tory leadership ...,292000000,May-29,
83,google,Boris Johnson,Commentators consider Boris Johnson's next steps - BBC News,https://www.bbc.com/news/uk-politics-49620650,After suffering a string of parliamentary defeats over Brexit this week,,,
84,google,Boris Johnson,Women in Parliament Call Out Boris Johnson for His ...,https://www.nytimes.com/2019/09/26/world/europe/boris-johnson-women.html,LONDON — One after another,,,
85,google,Boris Johnson,With Brexit Gambit,,,,,
86,google,Boris Johnson,Boris Johnson: I'd rather be dead in ditch than agree Brexit ...,https://www.theguardian.com/politics/2019/sep/05/boris-johnson-rather-be-dead-in-ditch-than-agree-brexit-extension,Boris Johnson has said he would “rather be dead in a ditch” than agree to extend Brexit,,,
87,google,Boris Johnson,The verdict is in: Boris Johnson is a liar. And he should pay ...,https://www.theguardian.com/commentisfree/2019/sep/24/boris-johnson-liar-supreme-court-verdict-parliament-prorogation,If Boris Johnson does nothing more,,,
88,google,Boris Johnson,The Similarities Between Boris Johnson And Donald Trump ...,https://www.npr.org/2019/07/23/744076619/boris-johnson-britains-next-prime-minister-shares-similarities-with-trump,At a time of polarization and political chaos,,,
89,google,Boris Johnson,Boris Johnson elected new Tory leader | Politics | The Guardian,https://www.theguardian.com/politics/2019/jul/23/boris-johnson-elected-new-tory-leader-prime-minister,Former foreign secretary will succeed Theresa May as Britain's next prime minister after beating Jeremy Hunt. Boris Johnson wins Tory ...,292000000,Jul-23,
90,google,Boris Johnson,May's plan 'sticks in the throat',,,,,
91,google,Boris Johnson,Boris Johnson urges Turkey to end offensive against Syrian ...,https://www.theguardian.com/politics/2019/oct/12/boris-johnson-urges-turkey-to-end-offensive-against-syrian-kurds,Boris Johnson has told Recep Tayyip Erdoğan of his “grave concern” at Turkey's military incursion into northern Syria,,,
92,google,Boris Johnson,Boris Johnson needs to throw someone under a bus over Brexit,https://www.cnn.com/2019/10/02/uk/boris-johnson-needs-to-make-a-choice-analysis-intl-gbr/index.html,Boris Johnson has set the UK on course for a Brexit showdown.,292000000,Oct-02,
93,google,Boris Johnson,Boris Johnson: I will never surrender - YouTube,https://www.youtube.com/watch?v=rlsGGq4p0wM,BORIS Johnson is planning a snap general election on October 14 if MPs block a No Deal Brexit this week,,,
94,google,Boris Johnson,Boris Johnson's general election gambit is eerily similar to the ...,https://www.independent.co.uk/voices/boris-johnson-general-election-brexit-dominic-cummings-a9149356.html,It is far from clear that a Brexit coupon election will work for Boris Johnson. But like the First World War,,,
95,google,Boris Johnson,Jacob Rees-Mogg: Boris Johnson won't concede too much to ...,https://www.telegraph.co.uk/politics/2019/10/12/jacob-rees-mogg-boris-johnson-wont-concede-much-eu/,Jacob Rees-Mogg today issues an appeal to Leavers to back Boris Johnson's efforts to secure a Brexit deal,,,
96,google,Boris Johnson,Boris Johnson – Wikipedia,https://nds.wikipedia.org/wiki/Boris_Johnson,Alexander Boris de Pfeffel Johnson (* 19. Juni 1964 in New York City,,,
97,google,Boris Johnson,Boris Johnson (@BorisJohnson) | Twitter,https://twitter.com/borisjohnson?lang=en,The latest Tweets from Boris Johnson (@BorisJohnson). Prime Minister of the United Kingdom and @Conservatives leader. MP for Uxbridge and South Ruislip.,292000000,n/a,n/a
98,google,Boris Johnson,Boris Johnson's Brexit plan 'nearly impossible',,,,,
99,google,Boris Johnson,Is Boris Johnson about to snatch Brexit victory from the jaws of ...,https://www.youtube.com/watch?v=Dt6GdgladVk,The sudden smiles from Leo Varadkar,,,
